date,store_nbr,family,is_open,is_special,family_sales
2013-09-17,2,CLEANING,1,0,757.0
2013-09-17,2,DAIRY,1,0,409.0
2013-09-17,2,DELI,1,0,162.37900023907423
2013-09-17,2,EGGS,1,0,123.0
2013-09-17,2,FROZEN FOODS,1,0,81.0
2013-09-17,2,GROCERY I,1,0,2470.0
2013-09-17,2,GROCERY II,1,0,6.0
2013-09-17,2,HARDWARE,1,0,0.0
2013-09-17,2,HOME AND KITCHEN I,1,0,0.0
2013-09-17,2,HOME AND KITCHEN II,1,0,0.0
2013-09-17,2,HOME APPLIANCES,1,0,0.0
2013-09-17,2,HOME CARE,1,0,0.0
2013-09-17,2,LADIESWEAR,1,0,0.0
2013-09-17,2,LAWN AND GARDEN,1,0,8.0
2013-09-17,2,LINGERIE,1,0,8.0
2013-09-17,2,"LIQUOR,WINE,BEER",1,0,31.0
2013-09-17,2,MAGAZINES,1,0,0.0
2013-09-17,2,MEATS,1,0,404.1349974870682
2013-09-17,2,PERSONAL CARE,1,0,145.0
2013-09-17,2,PET SUPPLIES,1,0,0.0
2013-09-17,2,PLAYERS AND ELECTRONICS,1,0,0.0
2013-09-17,2,POULTRY,1,0,189.97000193595886
2013-09-17,2,PREPARED FOODS,1,0,52.241000056266785
2013-09-17,2,PRODUCE,1,0,2.0
2013-09-17,2,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-09-17,2,SEAFOOD,1,0,15.876000165939331
2013-09-18,2,AUTOMOTIVE,1,0,6.0
2013-09-18,2,BABY CARE,1,0,0.0
2013-09-18,2,BEAUTY,1,0,2.0
2013-09-18,2,BEVERAGES,1,0,1243.0
2013-09-18,2,BOOKS,1,0,0.0
2013-09-18,2,BREAD/BAKERY,1,0,316.3689994812012
2013-09-18,2,CELEBRATION,1,0,0.0
2013-09-18,2,CLEANING,1,0,824.0
2013-09-18,2,DAIRY,1,0,511.0
2013-09-18,2,DELI,1,0,141.9960001707077
2013-09-18,2,EGGS,1,0,168.0
2013-09-18,2,FROZEN FOODS,1,0,67.0
2013-09-18,2,GROCERY I,1,0,2942.0
2013-09-18,2,GROCERY II,1,0,25.0
2013-09-18,2,HARDWARE,1,0,3.0
2013-09-18,2,HOME AND KITCHEN I,1,0,0.0
2013-09-18,2,HOME AND KITCHEN II,1,0,0.0
2013-09-18,2,HOME APPLIANCES,1,0,0.0
2013-09-18,2,HOME CARE,1,0,0.0
2013-09-18,2,LADIESWEAR,1,0,0.0
2013-09-18,2,LAWN AND GARDEN,1,0,10.0
2013-09-18,2,LINGERIE,1,0,7.0
2013-09-18,2,"LIQUOR,WINE,BEER",1,0,60.0
2013-09-18,2,MAGAZINES,1,0,0.0
2013-09-18,2,MEATS,1,0,427.28700137138367
2013-09-18,2,PERSONAL CARE,1,0,153.0
2013-09-18,2,PET SUPPLIES,1,0,0.0
2013-09-18,2,PLAYERS AND ELECTRONICS,1,0,0.0
2013-09-18,2,POULTRY,1,0,287.0149976015091
2013-09-18,2,PREPARED FOODS,1,0,102.55999946594238
2013-09-18,2,PRODUCE,1,0,3.0
2013-09-18,2,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-09-18,2,SEAFOOD,1,0,18.154000282287598
2013-09-19,2,AUTOMOTIVE,1,0,4.0
2013-09-19,2,BABY CARE,1,0,0.0
2013-09-19,2,BEAUTY,1,0,1.0
2013-09-19,2,BEVERAGES,1,0,950.0
2013-09-19,2,BOOKS,1,0,0.0
2013-09-19,2,BREAD/BAKERY,1,0,261.5340003967285
2013-09-19,2,CELEBRATION,1,0,0.0
2013-09-19,2,CLEANING,1,0,656.0
2013-09-19,2,DAIRY,1,0,352.0
2013-09-19,2,DELI,1,0,121.33800011873245
2013-09-19,2,EGGS,1,0,134.0
2013-09-19,2,FROZEN FOODS,1,0,72.0
2013-09-19,2,GROCERY I,1,0,2157.0
2013-09-19,2,GROCERY II,1,0,21.0
2013-09-19,2,HARDWARE,1,0,0.0
2013-09-19,2,HOME AND KITCHEN I,1,0,0.0
2013-09-19,2,HOME AND KITCHEN II,1,0,0.0
2013-09-19,2,HOME APPLIANCES,1,0,0.0
2013-09-19,2,HOME CARE,1,0,0.0
2013-09-19,2,LADIESWEAR,1,0,0.0
2013-09-19,2,LAWN AND GARDEN,1,0,0.0
2013-09-19,2,LINGERIE,1,0,6.0
2013-09-19,2,"LIQUOR,WINE,BEER",1,0,60.0
2013-09-19,2,MAGAZINES,1,0,0.0
2013-09-19,2,MEATS,1,0,407.44200295209885
2013-09-19,2,PERSONAL CARE,1,0,130.0
2013-09-19,2,PET SUPPLIES,1,0,0.0
2013-09-19,2,PLAYERS AND ELECTRONICS,1,0,0.0
2013-09-19,2,POULTRY,1,0,156.1949987411499
2013-09-19,2,PREPARED FOODS,1,0,63.19999980926514
2013-09-19,2,PRODUCE,1,0,2.0
2013-09-19,2,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-09-19,2,SEAFOOD,1,0,19.127999931573868
2013-09-20,2,AUTOMOTIVE,1,0,0.0
2013-09-20,2,BABY CARE,1,0,0.0
2013-09-20,2,BEAUTY,1,0,0.0
2013-09-20,2,BEVERAGES,1,0,1345.0
2013-09-20,2,BOOKS,1,0,0.0
2013-09-20,2,BREAD/BAKERY,1,0,309.14200019836426
2013-09-20,2,CELEBRATION,1,0,0.0
2013-09-20,2,CLEANING,1,0,823.0
2013-09-20,2,DAIRY,1,0,512.0
2013-09-20,2,DELI,1,0,221.40899977087975
2013-09-20,2,EGGS,1,0,180.0
2013-09-20,2,FROZEN FOODS,1,0,127.0
2013-09-20,2,GROCERY I,1,0,3072.0
2013-09-20,2,GROCERY II,1,0,15.0
2013-09-20,2,HARDWARE,1,0,0.0
2013-09-20,2,HOME AND KITCHEN I,1,0,0.0
2013-09-20,2,HOME AND KITCHEN II,1,0,0.0
2013-09-20,2,HOME APPLIANCES,1,0,0.0
2013-09-20,2,HOME CARE,1,0,0.0
2013-09-20,2,LADIESWEAR,1,0,0.0
2013-09-20,2,LAWN AND GARDEN,1,0,7.0
2013-09-20,2,LINGERIE,1,0,10.0
2013-09-20,2,"LIQUOR,WINE,BEER",1,0,133.0
2013-09-20,2,MAGAZINES,1,0,0.0
2013-09-20,2,MEATS,1,0,734.2582542896271
2013-09-20,2,PERSONAL CARE,1,0,151.0
2013-09-20,2,PET SUPPLIES,1,0,0.0
2013-09-20,2,PLAYERS AND ELECTRONICS,1,0,0.0
2013-09-20,2,POULTRY,1,0,302.79300332069397
2013-09-20,2,PREPARED FOODS,1,0,89.84900093078613
2013-09-20,2,PRODUCE,1,0,36.0
2013-09-20,2,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-09-20,2,SEAFOOD,1,0,24.11899995803833
2013-09-21,2,AUTOMOTIVE,1,0,5.0
2013-09-21,2,BABY CARE,1,0,0.0
2013-09-21,2,BEAUTY,1,0,3.0
2013-09-21,2,BEVERAGES,1,0,1740.0
2013-09-21,2,BOOKS,1,0,0.0
2013-09-21,2,BREAD/BAKERY,1,0,440.98299980163574
2013-09-21,2,CELEBRATION,1,0,0.0
2013-09-21,2,CLEANING,1,0,1026.0
2013-09-21,2,DAIRY,1,0,578.0
2013-09-21,2,DELI,1,0,248.85600025951862
2013-09-21,2,EGGS,1,0,225.0
2013-09-21,2,FROZEN FOODS,1,0,189.0
2013-09-21,2,GROCERY I,1,0,3642.0
2013-09-21,2,GROCERY II,1,0,28.0
2013-09-21,2,HARDWARE,1,0,0.0
2013-09-21,2,HOME AND KITCHEN I,1,0,0.0
2013-09-21,2,HOME AND KITCHEN II,1,0,0.0
2013-09-21,2,HOME APPLIANCES,1,0,1.0
2013-09-21,2,HOME CARE,1,0,0.0
2013-09-21,2,LADIESWEAR,1,0,0.0
2013-09-21,2,LAWN AND GARDEN,1,0,13.0
2013-09-21,2,LINGERIE,1,0,8.0
2013-09-21,2,"LIQUOR,WINE,BEER",1,0,187.0
2013-09-21,2,MAGAZINES,1,0,0.0
2013-09-21,2,MEATS,1,0,412.408999979496
2013-09-21,2,PERSONAL CARE,1,0,205.0
2013-09-21,2,PET SUPPLIES,1,0,0.0
2013-09-21,2,PLAYERS AND ELECTRONICS,1,0,0.0
2013-09-21,2,POULTRY,1,0,393.01099705696106
2013-09-21,2,PREPARED FOODS,1,0,133.27699995040894
2013-09-21,2,PRODUCE,1,0,5.0
2013-09-21,2,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-09-21,2,SEAFOOD,1,0,39.88700032234192
2013-09-22,2,AUTOMOTIVE,1,0,1.0
2013-09-22,2,BABY CARE,1,0,0.0
2013-09-22,2,BEAUTY,1,0,2.0
2013-09-22,2,BEVERAGES,1,0,2057.0
2013-09-22,2,BOOKS,1,0,0.0
2013-09-22,2,BREAD/BAKERY,1,0,583.4990005493164
2013-09-22,2,CELEBRATION,1,0,0.0
2013-09-22,2,CLEANING,1,0,1080.0
2013-09-22,2,DAIRY,1,0,645.0
2013-09-22,2,DELI,1,0,302.681000828743
2013-09-22,2,EGGS,1,0,307.0
2013-09-22,2,FROZEN FOODS,1,0,203.0
2013-09-22,2,GROCERY I,1,0,4183.0
2013-09-22,2,GROCERY II,1,0,45.0
2013-09-22,2,HARDWARE,1,0,5.0
2013-09-22,2,HOME AND KITCHEN I,1,0,0.0
2013-09-22,2,HOME AND KITCHEN II,1,0,0.0
2013-09-22,2,HOME APPLIANCES,1,0,0.0
2013-09-22,2,HOME CARE,1,0,0.0
2013-09-22,2,LADIESWEAR,1,0,0.0
2013-09-22,2,LAWN AND GARDEN,1,0,8.0
2013-09-22,2,LINGERIE,1,0,3.0
2013-09-22,2,"LIQUOR,WINE,BEER",1,0,0.0
2013-09-22,2,MAGAZINES,1,0,0.0
2013-09-22,2,MEATS,1,0,464.35399746894836
2013-09-22,2,PERSONAL CARE,1,0,242.0
2013-09-22,2,PET SUPPLIES,1,0,0.0
2013-09-22,2,PLAYERS AND ELECTRONICS,1,0,0.0
2013-09-22,2,POULTRY,1,0,381.3260027170181
2013-09-22,2,PREPARED FOODS,1,0,137.0580005645752
2013-09-22,2,PRODUCE,1,0,3.0
2013-09-22,2,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-09-22,2,SEAFOOD,1,0,44.16999959945679
2013-09-23,2,AUTOMOTIVE,1,0,1.0
2013-09-23,2,BABY CARE,1,0,0.0
2013-09-23,2,BEAUTY,1,0,1.0
2013-09-23,2,BEVERAGES,1,0,1239.0
2013-09-23,2,BOOKS,1,0,0.0
2013-09-23,2,BREAD/BAKERY,1,0,304.89100074768066
2013-09-23,2,CELEBRATION,1,0,0.0
2013-09-23,2,CLEANING,1,0,786.0
2013-09-23,2,DAIRY,1,0,498.0
2013-09-23,2,DELI,1,0,184.82400000095367
2013-09-23,2,EGGS,1,0,168.0
2013-09-23,2,FROZEN FOODS,1,0,124.0
2013-09-23,2,GROCERY I,1,0,2925.0
2013-09-23,2,GROCERY II,1,0,40.0
2013-09-23,2,HARDWARE,1,0,1.0
2013-09-23,2,HOME AND KITCHEN I,1,0,0.0
2013-09-23,2,HOME AND KITCHEN II,1,0,0.0
2013-09-23,2,HOME APPLIANCES,1,0,0.0
2013-09-23,2,HOME CARE,1,0,0.0
2013-09-23,2,LADIESWEAR,1,0,0.0
2013-09-23,2,LAWN AND GARDEN,1,0,6.0
2013-09-23,2,LINGERIE,1,0,9.0
2013-09-23,2,"LIQUOR,WINE,BEER",1,0,54.0
2013-09-23,2,MAGAZINES,1,0,0.0
2013-09-23,2,MEATS,1,0,477.4750025868416
2013-09-23,2,PERSONAL CARE,1,0,186.0
2013-09-23,2,PET SUPPLIES,1,0,0.0
2013-09-23,2,PLAYERS AND ELECTRONICS,1,0,0.0
2013-09-23,2,POULTRY,1,0,290.0050005912781
2013-09-23,2,PREPARED FOODS,1,0,96.5580005645752
2013-09-23,2,PRODUCE,1,0,0.0
2013-09-23,2,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-09-23,2,SEAFOOD,1,0,25.90400004386902
2013-09-24,2,AUTOMOTIVE,1,0,2.0
2013-09-24,2,BABY CARE,1,0,0.0
2013-09-24,2,BEAUTY,1,0,0.0
2013-09-24,2,BEVERAGES,1,0,1045.0
2013-09-24,2,BOOKS,1,0,0.0
2013-09-24,2,BREAD/BAKERY,1,0,345.5300006866455
2013-09-24,2,CELEBRATION,1,0,0.0
2013-09-24,2,CLEANING,1,0,738.0
2013-09-24,2,DAIRY,1,0,448.0
2013-09-24,2,DELI,1,0,189.31700018048286
2013-09-24,2,EGGS,1,0,161.0
2013-09-24,2,FROZEN FOODS,1,0,83.0
2013-09-24,2,GROCERY I,1,0,2569.0
2013-09-24,2,GROCERY II,1,0,23.0
2013-09-24,2,HARDWARE,1,0,0.0
2013-09-24,2,HOME AND KITCHEN I,1,0,0.0
2013-09-24,2,HOME AND KITCHEN II,1,0,0.0
2013-09-24,2,HOME APPLIANCES,1,0,0.0
2013-09-24,2,HOME CARE,1,0,0.0
2013-09-24,2,LADIESWEAR,1,0,0.0
2013-09-24,2,LAWN AND GARDEN,1,0,1.0
2013-09-24,2,LINGERIE,1,0,7.0
2013-09-24,2,"LIQUOR,WINE,BEER",1,0,66.0
2013-09-24,2,MAGAZINES,1,0,0.0
2013-09-24,2,MEATS,1,0,346.5559995174408
2013-09-24,2,PERSONAL CARE,1,0,153.0
2013-09-24,2,PET SUPPLIES,1,0,0.0
2013-09-24,2,PLAYERS AND ELECTRONICS,1,0,0.0
2013-09-24,2,POULTRY,1,0,239.82199573516846
2013-09-24,2,PREPARED FOODS,1,0,70.60599994659424
2013-09-24,2,PRODUCE,1,0,0.0
2013-09-24,2,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-09-24,2,SEAFOOD,1,0,26.800999879837036
2013-09-25,2,AUTOMOTIVE,1,0,1.0
2013-09-25,2,BABY CARE,1,0,0.0
2013-09-25,2,BEAUTY,1,0,3.0
2013-09-25,2,BEVERAGES,1,0,1391.0
2013-09-25,2,BOOKS,1,0,0.0
2013-09-25,2,BREAD/BAKERY,1,0,324.011999130249
2013-09-25,2,CELEBRATION,1,0,0.0
2013-09-25,2,CLEANING,1,0,774.0
2013-09-25,2,DAIRY,1,0,483.0
2013-09-25,2,DELI,1,0,174.2020002603531
2013-09-25,2,EGGS,1,0,161.0
2013-09-25,2,FROZEN FOODS,1,0,72.0
2013-09-25,2,GROCERY I,1,0,2810.0
2013-09-25,2,GROCERY II,1,0,13.0
2013-09-25,2,HARDWARE,1,0,1.0
2013-09-25,2,HOME AND KITCHEN I,1,0,0.0
2013-09-25,2,HOME AND KITCHEN II,1,0,0.0
2013-09-25,2,HOME APPLIANCES,1,0,0.0
2013-09-25,2,HOME CARE,1,0,0.0
2013-09-25,2,LADIESWEAR,1,0,0.0
2013-09-25,2,LAWN AND GARDEN,1,0,7.0
2013-09-25,2,LINGERIE,1,0,6.0
2013-09-25,2,"LIQUOR,WINE,BEER",1,0,50.0
2013-09-25,2,MAGAZINES,1,0,0.0
2013-09-25,2,MEATS,1,0,505.01500111818314
2013-09-25,2,PERSONAL CARE,1,0,173.0
2013-09-25,2,PET SUPPLIES,1,0,0.0
2013-09-25,2,PLAYERS AND ELECTRONICS,1,0,0.0
2013-09-25,2,POULTRY,1,0,262.55200123786926
2013-09-25,2,PREPARED FOODS,1,0,98.0
2013-09-25,2,PRODUCE,1,0,40.0
2013-09-25,2,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-09-25,2,SEAFOOD,1,0,20.440000295639038
2013-09-26,2,AUTOMOTIVE,1,0,0.0
2013-09-26,2,BABY CARE,1,0,0.0
2013-09-26,2,BEAUTY,1,0,2.0
2013-09-26,2,BEVERAGES,1,0,1068.0
2013-09-26,2,BOOKS,1,0,0.0
2013-09-26,2,BREAD/BAKERY,1,0,258.742000579834
2013-09-26,2,CELEBRATION,1,0,0.0
2013-09-26,2,CLEANING,1,0,621.0
2013-09-26,2,DAIRY,1,0,407.0
2013-09-26,2,DELI,1,0,144.83299998939037
2013-09-26,2,EGGS,1,0,138.0
2013-09-26,2,FROZEN FOODS,1,0,76.0
2013-09-26,2,GROCERY I,1,0,2326.0
2013-09-26,2,GROCERY II,1,0,27.0
2013-09-26,2,HARDWARE,1,0,0.0
2013-09-26,2,HOME AND KITCHEN I,1,0,0.0
2013-09-26,2,HOME AND KITCHEN II,1,0,0.0
2013-09-26,2,HOME APPLIANCES,1,0,0.0
2013-09-26,2,HOME CARE,1,0,0.0
2013-09-26,2,LADIESWEAR,1,0,0.0
2013-09-26,2,LAWN AND GARDEN,1,0,12.0
2013-09-26,2,LINGERIE,1,0,0.0
2013-09-26,2,"LIQUOR,WINE,BEER",1,0,73.0
2013-09-26,2,MAGAZINES,1,0,0.0
2013-09-26,2,MEATS,1,0,403.9800001382828
2013-09-26,2,PERSONAL CARE,1,0,142.0
2013-09-26,2,PET SUPPLIES,1,0,0.0
2013-09-26,2,PLAYERS AND ELECTRONICS,1,0,0.0
2013-09-26,2,POULTRY,1,0,258.84699869155884
2013-09-26,2,PREPARED FOODS,1,0,89.31700038909912
2013-09-26,2,PRODUCE,1,0,0.0
2013-09-26,2,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-09-26,2,SEAFOOD,1,0,30.515999794006348
2013-09-27,2,AUTOMOTIVE,1,0,6.0
2013-09-27,2,BABY CARE,1,0,0.0
2013-09-27,2,BEAUTY,1,0,0.0
2013-09-27,2,BEVERAGES,1,0,1192.0
2013-09-27,2,BOOKS,1,0,0.0
2013-09-27,2,BREAD/BAKERY,1,0,314.0639991760254
2013-09-27,2,CELEBRATION,1,0,0.0
2013-09-27,2,CLEANING,1,0,870.0
2013-09-27,2,DAIRY,1,0,426.0
2013-09-27,2,DELI,1,0,179.8820000141859
2013-09-27,2,EGGS,1,0,152.0
2013-09-27,2,FROZEN FOODS,1,0,92.0
2013-09-27,2,GROCERY I,1,0,2545.0
2013-09-27,2,GROCERY II,1,0,13.0
2013-09-27,2,HARDWARE,1,0,0.0
2013-09-27,2,HOME AND KITCHEN I,1,0,0.0
2013-09-27,2,HOME AND KITCHEN II,1,0,0.0
2013-09-27,2,HOME APPLIANCES,1,0,0.0
2013-09-27,2,HOME CARE,1,0,0.0
2013-09-27,2,LADIESWEAR,1,0,0.0
2013-09-27,2,LAWN AND GARDEN,1,0,9.0
2013-09-27,2,LINGERIE,1,0,6.0
2013-09-27,2,"LIQUOR,WINE,BEER",1,0,118.0
2013-09-27,2,MAGAZINES,1,0,0.0
2013-09-27,2,MEATS,1,0,619.9980021715164
2013-09-27,2,PERSONAL CARE,1,0,135.0
2013-09-27,2,PET SUPPLIES,1,0,0.0
2013-09-27,2,PLAYERS AND ELECTRONICS,1,0,0.0
2013-09-27,2,POULTRY,1,0,251.6910045146942
2013-09-27,2,PREPARED FOODS,1,0,102.13400077819824
2013-09-27,2,PRODUCE,1,0,12.0
2013-09-27,2,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-09-27,2,SEAFOOD,1,0,22.801000237464905
2013-09-28,2,AUTOMOTIVE,1,0,4.0
2013-09-28,2,BABY CARE,1,0,0.0
2013-09-28,2,BEAUTY,1,0,1.0
2013-09-28,2,BEVERAGES,1,0,1874.0
2013-09-28,2,BOOKS,1,0,0.0
2013-09-28,2,BREAD/BAKERY,1,0,464.84900093078613
2013-09-28,2,CELEBRATION,1,0,0.0
2013-09-28,2,CLEANING,1,0,1075.0
2013-09-28,2,DAIRY,1,0,619.0
2013-09-28,2,DELI,1,0,264.16399958729744
2013-09-28,2,EGGS,1,0,203.0
2013-09-28,2,FROZEN FOODS,1,0,189.0
2013-09-28,2,GROCERY I,1,0,3554.0
2013-09-28,2,GROCERY II,1,0,45.0
2013-09-28,2,HARDWARE,1,0,2.0
2013-09-28,2,HOME AND KITCHEN I,1,0,0.0
2013-09-28,2,HOME AND KITCHEN II,1,0,0.0
2013-09-28,2,HOME APPLIANCES,1,0,0.0
2013-09-28,2,HOME CARE,1,0,0.0
2013-09-28,2,LADIESWEAR,1,0,0.0
2013-09-28,2,LAWN AND GARDEN,1,0,0.0
2013-09-28,2,LINGERIE,1,0,4.0
2013-09-28,2,"LIQUOR,WINE,BEER",1,0,159.0
2013-09-28,2,MAGAZINES,1,0,0.0
2013-09-28,2,MEATS,1,0,444.0759975910187
2013-09-28,2,PERSONAL CARE,1,0,213.0
2013-09-28,2,PET SUPPLIES,1,0,0.0
2013-09-28,2,PLAYERS AND ELECTRONICS,1,0,0.0
2013-09-28,2,POULTRY,1,0,321.1319991350174
2013-09-28,2,PREPARED FOODS,1,0,153.86100006103516
2013-09-28,2,PRODUCE,1,0,11.0
2013-09-28,2,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-09-28,2,SEAFOOD,1,0,28.654000163078308
2013-09-29,2,AUTOMOTIVE,1,0,3.0
2013-09-29,2,BABY CARE,1,0,0.0
2013-09-29,2,BEAUTY,1,0,7.0
2013-09-29,2,BEVERAGES,1,0,2201.0
2013-09-29,2,BOOKS,1,0,0.0
2013-09-29,2,BREAD/BAKERY,1,0,567.0069999694824
2013-09-29,2,CELEBRATION,1,0,0.0
2013-09-29,2,CLEANING,1,0,1116.0
2013-09-29,2,DAIRY,1,0,679.0
2013-09-29,2,DELI,1,0,325.98899960517883
2013-09-29,2,EGGS,1,0,301.0
2013-09-29,2,FROZEN FOODS,1,0,188.0
2013-09-29,2,GROCERY I,1,0,4424.0
2013-09-29,2,GROCERY II,1,0,45.0
2013-09-29,2,HARDWARE,1,0,2.0
2013-09-29,2,HOME AND KITCHEN I,1,0,0.0
2013-09-29,2,HOME AND KITCHEN II,1,0,0.0
2013-09-29,2,HOME APPLIANCES,1,0,0.0
2013-09-29,2,HOME CARE,1,0,0.0
2013-09-29,2,LADIESWEAR,1,0,0.0
2013-09-29,2,LAWN AND GARDEN,1,0,14.0
2013-09-29,2,LINGERIE,1,0,13.0
2013-09-29,2,"LIQUOR,WINE,BEER",1,0,0.0
2013-09-29,2,MAGAZINES,1,0,0.0
2013-09-29,2,MEATS,1,0,608.2580017447472
2013-09-29,2,PERSONAL CARE,1,0,302.0
2013-09-29,2,PET SUPPLIES,1,0,0.0
2013-09-29,2,PLAYERS AND ELECTRONICS,1,0,0.0
2013-09-29,2,POULTRY,1,0,411.9029965400696
2013-09-29,2,PREPARED FOODS,1,0,167.1879997253418
2013-09-29,2,PRODUCE,1,0,2.0
2013-09-29,2,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-09-29,2,SEAFOOD,1,0,30.788000106811523
2013-09-30,2,AUTOMOTIVE,1,0,3.0
2013-09-30,2,BABY CARE,1,0,0.0
2013-09-30,2,BEAUTY,1,0,3.0
2013-09-30,2,BEVERAGES,1,0,953.0
2013-09-30,2,BOOKS,1,0,0.0
2013-09-30,2,BREAD/BAKERY,1,0,336.3120002746582
2013-09-30,2,CELEBRATION,1,0,0.0
2013-09-30,2,CLEANING,1,0,862.0
2013-09-30,2,DAIRY,1,0,461.0
2013-09-30,2,DELI,1,0,186.28499993681908
2013-09-30,2,EGGS,1,0,169.0
2013-09-30,2,FROZEN FOODS,1,0,90.0
2013-09-30,2,GROCERY I,1,0,2924.0
2013-09-30,2,GROCERY II,1,0,20.0
2013-09-30,2,HARDWARE,1,0,0.0
2013-09-30,2,HOME AND KITCHEN I,1,0,0.0
2013-09-30,2,HOME AND KITCHEN II,1,0,0.0
2013-09-30,2,HOME APPLIANCES,1,0,0.0
2013-09-30,2,HOME CARE,1,0,0.0
2013-09-30,2,LADIESWEAR,1,0,0.0
2013-09-30,2,LAWN AND GARDEN,1,0,4.0
2013-09-30,2,LINGERIE,1,0,9.0
2013-09-30,2,"LIQUOR,WINE,BEER",1,0,41.0
2013-09-30,2,MAGAZINES,1,0,0.0
2013-09-30,2,MEATS,1,0,349.82199639081955
2013-09-30,2,PERSONAL CARE,1,0,165.0
2013-09-30,2,PET SUPPLIES,1,0,0.0
2013-09-30,2,PLAYERS AND ELECTRONICS,1,0,0.0
2013-09-30,2,POULTRY,1,0,272.7009981870651
2013-09-30,2,PREPARED FOODS,1,0,62.0
2013-09-30,2,PRODUCE,1,0,0.0
2013-09-30,2,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-09-30,2,SEAFOOD,1,0,14.472999811172485
2013-10-01,2,AUTOMOTIVE,1,0,3.0
2013-10-01,2,BABY CARE,1,0,0.0
2013-10-01,2,BEAUTY,1,0,3.0
2013-10-01,2,BEVERAGES,1,0,1373.0
2013-10-01,2,BOOKS,1,0,0.0
2013-10-01,2,BREAD/BAKERY,1,0,364.5389995574951
2013-10-01,2,CELEBRATION,1,0,0.0
2013-10-01,2,CLEANING,1,0,1093.0
2013-10-01,2,DAIRY,1,0,493.0
2013-10-01,2,DELI,1,0,205.23199993371964
2013-10-01,2,EGGS,1,0,196.0
2013-10-01,2,FROZEN FOODS,1,0,135.0
2013-10-01,2,GROCERY I,1,0,3893.0
2013-10-01,2,GROCERY II,1,0,20.0
2013-10-01,2,HARDWARE,1,0,0.0
2013-10-01,2,HOME AND KITCHEN I,1,0,0.0
2013-10-01,2,HOME AND KITCHEN II,1,0,0.0
2013-10-01,2,HOME APPLIANCES,1,0,0.0
2013-10-01,2,HOME CARE,1,0,0.0
2013-10-01,2,LADIESWEAR,1,0,0.0
2013-10-01,2,LAWN AND GARDEN,1,0,7.0
2013-10-01,2,LINGERIE,1,0,8.0
2013-10-01,2,"LIQUOR,WINE,BEER",1,0,40.0
2013-10-01,2,MAGAZINES,1,0,0.0
2013-10-01,2,MEATS,1,0,548.0749940872192
2013-10-01,2,PERSONAL CARE,1,0,263.0
2013-10-01,2,PET SUPPLIES,1,0,0.0
2013-10-01,2,PLAYERS AND ELECTRONICS,1,0,0.0
2013-10-01,2,POULTRY,1,0,345.39099979400635
2013-10-01,2,PREPARED FOODS,1,0,67.92000007629395
2013-10-01,2,PRODUCE,1,0,37.0
2013-10-01,2,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
2013-10-01,2,SEAFOOD,1,0,31.038999795913696
2013-10-02,2,AUTOMOTIVE,1,0,0.0
2013-10-02,2,BABY CARE,1,0,0.0
2013-10-02,2,BEAUTY,1,0,5.0
2013-10-02,2,BEVERAGES,1,0,1419.0
2013-10-02,2,BOOKS,1,0,0.0
2013-10-02,2,BREAD/BAKERY,1,0,419.29599952697754
2013-10-02,2,CELEBRATION,1,0,0.0
2013-10-02,2,CLEANING,1,0,1078.0
2013-10-02,2,DAIRY,1,0,536.0
2013-10-02,2,DELI,1,0,238.8700001835823
2013-10-02,2,EGGS,1,0,212.0
2013-10-02,2,FROZEN FOODS,1,0,101.0
2013-10-02,2,GROCERY I,1,0,3830.0
2013-10-02,2,GROCERY II,1,0,24.0
2013-10-02,2,HARDWARE,1,0,1.0
2013-10-02,2,HOME AND KITCHEN I,1,0,0.0
2013-10-02,2,HOME AND KITCHEN II,1,0,0.0
2013-10-02,2,HOME APPLIANCES,1,0,0.0
2013-10-02,2,HOME CARE,1,0,0.0
2013-10-02,2,LADIESWEAR,1,0,0.0
2013-10-02,2,LAWN AND GARDEN,1,0,10.0
2013-10-02,2,LINGERIE,1,0,8.0
2013-10-02,2,"LIQUOR,WINE,BEER",1,0,48.0
2013-10-02,2,MAGAZINES,1,0,0.0
2013-10-02,2,MEATS,1,0,558.4639998674393
2013-10-02,2,PERSONAL CARE,1,0,249.0
2013-10-02,2,PET SUPPLIES,1,0,0.0
2013-10-02,2,PLAYERS AND ELECTRONICS,1,0,0.0
2013-10-02,2,POULTRY,1,0,359.26100158691406
2013-10-02,2,PREPARED FOODS,1,0,62.30299949645996
2013-10-02,2,PRODUCE,1,0,4.0
2013-10-02,2,SCHOOL AND OFFICE SUPPLIES,1,0,0.0
